chrom	start	end	lncRNA_Shap
chr12	88174592	88176640	-32.98828125
chr12	88195072	88197120	-26.8682918548584
chr12	88201216	88203264	-38.130859375
chr12	88221696	88223744	-35.454345703125
chr12	88242176	88244224	-26.833099365234375
chr12	88283136	88285184	-26.937875747680664
chr3	62187520	62189568	-30.51216697692871
chr3	110313472	110315520	-25.811141967773438
chr9	124852224	124854272	-32.30170440673828
chr10	106952704	106954752	-33.65572738647461
chr10	107026432	107028480	-27.536983489990234
chr10	107225088	107227136	-27.213375091552734
chr10	107241472	107243520	-34.326114654541016
chr10	107302912	107304960	-28.884130477905273
chr10	107347968	107350016	-39.6767578125
chrX	16695296	16697344	-34.6245002746582
chrX	16781312	16783360	-33.01679611206055
chrX	16828416	16830464	-33.650577545166016
chr5	38445056	38447104	-28.26797103881836
chr4	69459968	69462016	-39.63219451904297
chr4	69726208	69728256	-59.974449157714844
chr4	69902336	69904384	-28.50444984436035
chr4	70180864	70182912	-32.130157470703125
chr22	34945024	34947072	-28.644214630126953
chr22	35229696	35231744	-30.404354095458984
chr22	35301376	35303424	-34.28385543823242
chr22	35348480	35350528	-37.62651824951172
chr22	35350528	35352576	-43.41706085205078
chr22	35371008	35373056	-29.52321434020996
chr22	35477504	35479552	-35.8734245300293
chr22	35510272	35512320	-26.841815948486328
chr22	35512320	35514368	-43.67479705810547
chr22	35536896	35538944	-25.97552490234375
chr19	28071936	28073984	-29.003122329711914
chr19	28239872	28241920	-25.888900756835938
chr19	28297216	28299264	-49.122684478759766
chr19	28352512	28354560	-29.272579193115234
chr9	34144256	34146304	-26.98439598083496
chr9	34222080	34224128	-32.39508056640625
chr9	34633728	34635776	-46.81252670288086
chrX	78168064	78170112	-30.98769760131836
chrX	78233600	78235648	-34.75061798095703
chrX	78272512	78274560	-52.91752243041992
chrX	78274560	78276608	-53.652748107910156
chrX	78280704	78282752	-47.73732376098633
chrX	78295040	78297088	-35.47397232055664
chrX	78311424	78313472	-38.14075469970703
chrX	78315520	78317568	-45.03022003173828
chrX	78317568	78319616	-46.10356903076172
chrX	78342144	78344192	-27.769424438476562
chrX	78348288	78350336	-44.86918258666992
chrX	78354432	78356480	-46.32160186767578
chrX	78360576	78362624	-77.41685485839844
chrX	78364672	78366720	-88.16423797607422
chrX	78366720	78368768	-26.948678970336914
chrX	78419968	78422016	-65.82042694091797
chr10	54550528	54552576	-34.478580474853516
chr10	54571008	54573056	-28.63467788696289
chr10	54654976	54657024	-27.009546279907227
chr10	54736896	54738944	-27.441492080688477
chr10	54919168	54921216	-26.476825714111328
chr19	27611136	27613184	-30.449045181274414
chr19	28069888	28071936	-26.559738159179688
chr10	892928	894976	-26.347476959228516
chr10	927744	929792	-39.11207962036133
chr10	942080	944128	-31.214130401611328
chr10	968704	970752	-39.04098129272461
chr10	970752	972800	-26.50691795349121
chr10	983040	985088	-34.53644561767578
chr10	985088	987136	-76.90355682373047
chr10	993280	995328	-27.71267318725586
chr10	997376	999424	-29.432403564453125
chr10	999424	1001472	-34.66193771362305
chr10	1003520	1005568	-63.333740234375
chr10	1015808	1017856	-32.75146484375
chr10	1032192	1034240	-30.068363189697266
chr10	1048576	1050624	-105.47367095947266
chr10	1052672	1054720	-31.69808006286621
chr10	1056768	1058816	-40.23694610595703
chr10	1458176	1460224	-35.32080841064453
chr10	1460224	1462272	-35.27654266357422
chr10	1490944	1492992	-31.896404266357422
chr10	1566720	1568768	-29.531627655029297
chr10	1568768	1570816	-29.508447647094727
chr4	109430784	109432832	-30.124042510986328
chr4	109467648	109469696	-26.74808120727539
chr6	17600512	17602560	-57.454917907714844
chr5	165625856	165627904	-28.216033935546875
chr5	165801984	165804032	-28.9234619140625
chr5	165885952	165888000	-30.53728675842285
chr5	166053888	166055936	-33.29804611206055
chr9	80560128	80562176	-39.53355026245117
chr9	80584704	80586752	-30.892765045166016
chr9	80646144	80648192	-27.66043472290039
chr1	38875136	38877184	-45.323448181152344
chr1	38932480	38934528	-51.52104949951172
chr1	38934528	38936576	-35.82106399536133
chr1	38957056	38959104	-26.038494110107422
chr1	38959104	38961152	-39.08185577392578
chr1	38965248	38967296	-29.8786563873291
chr1	38977536	38979584	-42.97217559814453
chr1	39002112	39004160	-54.38481521606445
chr1	39006208	39008256	-34.983665466308594
chr1	39030784	39032832	-31.42087173461914
chr11	62654464	62656512	-59.87628936767578
chr11	62666752	62668800	-73.53827667236328
chr11	62767104	62769152	-48.321205139160156
chr6	6057984	6060032	-36.15996551513672
chr6	6277120	6279168	-35.29746627807617
chr8	33888256	33890304	-27.511920928955078
chr8	34170880	34172928	-26.08768081665039
chr1	61706240	61708288	-26.31792640686035
chr1	61749248	61751296	-31.54477310180664
chr12	80574464	80576512	-30.850887298583984
chr12	80582656	80584704	-29.378398895263672
chr12	80762880	80764928	-26.299365997314453
chr5	121884672	121886720	-30.279760360717773
chr5	121962496	121964544	-48.32926559448242
chr5	122040320	122042368	-31.771778106689453
chr5	122075136	122077184	-39.33826446533203
chr5	122077184	122079232	-38.8818244934082
chr5	122101760	122103808	-29.551559448242188
chr8	11476992	11479040	-36.21375274658203
chr8	11491328	11493376	-29.37127113342285
chr8	11499520	11501568	-29.125911712646484
chr8	11507712	11509760	-31.12261390686035
chr8	11509760	11511808	-37.79047393798828
chr8	11520000	11522048	-39.74467468261719
chr8	11528192	11530240	-35.44124984741211
chr16	24330240	24332288	-27.596160888671875
chr16	24348672	24350720	-32.19342803955078
chr16	24369152	24371200	-35.415470123291016
chr16	24377344	24379392	-29.739227294921875
chr16	24446976	24449024	-34.81818389892578
chr16	24467456	24469504	-27.65066146850586
chr16	24516608	24518656	-43.487125396728516
chr16	24539136	24541184	-28.87400245666504
chr16	24580096	24582144	-48.68041229248047
chr16	24588288	24590336	-36.95551300048828
chr16	24616960	24619008	-42.14708709716797
chr16	24645632	24647680	-29.052906036376953
chr16	24668160	24670208	-26.932621002197266
chr16	24682496	24684544	-32.12202453613281
chr16	24688640	24690688	-29.321834564208984
chr16	24696832	24698880	-26.263891220092773
chr16	24702976	24705024	-27.39718246459961
chr16	24729600	24731648	-27.920124053955078
chr16	24758272	24760320	-35.332275390625
chr1	185694208	185696256	-30.026906967163086
chr8	134367232	134369280	-30.115306854248047
chr3	33824768	33826816	-28.4971981048584
chr3	34486272	34488320	-31.002002716064453
chr2	40757248	40759296	-32.38074493408203
chr7	41914368	41916416	-28.61187744140625
chr13	71022592	71024640	-36.48937225341797
chr13	71245824	71247872	-30.720256805419922
chr13	71282688	71284736	-26.69565773010254
chr13	71309312	71311360	-26.30242919921875
chr13	71333888	71335936	-28.703100204467773
chr13	71673856	71675904	-26.21079444885254
chr4	94451712	94453760	-37.269229888916016
chr6	84219904	84221952	-27.24393653869629
chr2	78583808	78585856	-27.738712310791016
chr2	78618624	78620672	-30.568552017211914
chr10	123363328	123365376	-27.6251277923584
chr10	123369472	123371520	-33.20716857910156
chr10	123715584	123717632	-34.31017303466797
chr10	123731968	123734016	-32.50809860229492
chr2	103254016	103256064	-31.861602783203125
chr2	103372800	103374848	-29.476613998413086
chr2	103530496	103532544	-39.6165771484375
chr2	103569408	103571456	-33.183589935302734
chr2	103593984	103596032	-26.100772857666016
chr2	103610368	103612416	-30.478687286376953
chr5	114335744	114337792	-30.837926864624023
chr5	114337792	114339840	-28.225879669189453
chr5	114366464	114368512	-32.40875244140625
chr5	114374656	114376704	-28.135272979736328
chr5	114378752	114380800	-28.732702255249023
chr5	114386944	114388992	-27.69852638244629
chr5	114446336	114448384	-30.02341079711914
chr5	114448384	114450432	-43.13515090942383
chr5	114628608	114630656	-33.50324249267578
chr5	114634752	114636800	-36.33041763305664
chr5	114882560	114884608	-47.814239501953125
chr5	114952192	114954240	-34.69306182861328
chr17	60434432	60436480	-25.907634735107422
chr17	60635136	60637184	-30.082103729248047
chr17	60637184	60639232	-74.23078918457031
chr17	60639232	60641280	-38.91716766357422
chr17	60641280	60643328	-48.64626693725586
chr17	60676096	60678144	-41.30894470214844
chr1	34830336	34832384	-29.029897689819336
chr1	34836480	34838528	-27.385168075561523
chr2	193697792	193699840	-27.297378540039062
chr2	193712128	193714176	-32.97201919555664
chr2	193845248	193847296	-32.65579605102539
chr2	194119680	194121728	-32.29985809326172
chr2	194154496	194156544	-35.82863998413086
chr2	194236416	194238464	-42.06520462036133
chr16	88561664	88563712	-30.884830474853516
chr16	88569856	88571904	-27.374500274658203
chr16	88664064	88666112	-28.107778549194336
chr7	92985344	92987392	-49.620033264160156
chr1	11012096	11014144	-47.00756072998047
chr1	11036672	11038720	-68.76481628417969
chr1	11102208	11104256	-26.6252384185791
chr1	36302848	36304896	-32.71825408935547
chr1	36319232	36321280	-36.03684616088867
chr1	36321280	36323328	-58.206329345703125
chr1	36325376	36327424	-44.87355422973633
chr1	36349952	36352000	-60.88072967529297
chr1	36360192	36362240	-40.552772521972656
chr1	36366336	36368384	-46.47551345825195
chr1	36372480	36374528	-26.3170108795166
chr1	36382720	36384768	-44.061927795410156
chr1	36386816	36388864	-59.19123458862305
chr1	36388864	36390912	-30.122119903564453
chr1	36397056	36399104	-48.1128044128418
chr1	36399104	36401152	-29.190811157226562
chr1	36417536	36419584	-26.916723251342773
chr1	36419584	36421632	-45.852806091308594
chr1	36421632	36423680	-51.292327880859375
chr1	36423680	36425728	-35.44293975830078
chr1	36450304	36452352	-50.468299865722656
chr1	36884480	36886528	-45.979774475097656
chr3	106608640	106610688	-58.66370391845703
chr2	187580416	187582464	-27.310876846313477
chr5	132818944	132820992	-45.09321212768555
chr5	132882432	132884480	-52.87894821166992
chr2	20561920	20563968	-51.3115234375
chr8	58605568	58607616	-36.034996032714844
chr5	146130944	146132992	-33.59760284423828
chr5	146446336	146448384	-82.07499694824219
chr3	100173824	100175872	-27.06106948852539
chr3	100401152	100403200	-37.62741470336914
chr18	34240512	34242560	-32.63291549682617
chr18	34263040	34265088	-48.72714614868164
chr18	34344960	34347008	-31.582361221313477
chr18	34379776	34381824	-38.45990753173828
chr1	84934656	84936704	-30.19497299194336
chr1	85256192	85258240	-27.058536529541016
chr1	85544960	85547008	-27.721588134765625
chr1	85547008	85549056	-26.071130752563477
chr7	67753984	67756032	-25.771652221679688
chr7	67864576	67866624	-26.053625106811523
chr7	67917824	67919872	-36.551944732666016
chr7	67932160	67934208	-36.725830078125
chr7	67938304	67940352	-41.441375732421875
chr7	68001792	68003840	-28.65236473083496
chr7	68044800	68046848	-35.83225631713867
chr7	68139008	68141056	-30.887313842773438
chr7	68143104	68145152	-29.248729705810547
chr7	68182016	68184064	-45.37034606933594
chr7	68208640	68210688	-38.6932258605957
chr2	40689664	40691712	-26.26260757446289
chr12	131950592	131952640	-27.547414779663086
chrX	112457728	112459776	-37.25710678100586
chrX	112472064	112474112	-30.027164459228516
chrX	112474112	112476160	-28.409313201904297
chrX	112513024	112515072	-32.06984329223633
chrX	112525312	112527360	-26.133047103881836
chrX	112529408	112531456	-39.537471771240234
chrX	112558080	112560128	-28.361164093017578
chrX	112560128	112562176	-29.251636505126953
chrX	112564224	112566272	-31.593042373657227
chrX	112578560	112580608	-29.27031898498535
chrX	112584704	112586752	-36.32183837890625
chrX	112586752	112588800	-31.412517547607422
chrX	112599040	112601088	-30.934946060180664
chrX	112615424	112617472	-29.125057220458984
chrX	112621568	112623616	-31.287288665771484
chrX	112646144	112648192	-27.517309188842773
chrX	112678912	112680960	-28.287174224853516
chrX	112715776	112717824	-53.76143264770508
chrX	112750592	112752640	-43.3851318359375
chrX	112795648	112797696	-34.94088363647461
chrX	112807936	112809984	-35.6525993347168
chrX	112814080	112816128	-36.351661682128906
chrX	112834560	112836608	-35.676090240478516
chrX	112846848	112848896	-29.141681671142578
chrX	112855040	112857088	-35.25041961669922
chrX	112859136	112861184	-35.896644592285156
chrX	112863232	112865280	-38.37779998779297
chrX	112867328	112869376	-32.565223693847656
chrX	112877568	112879616	-42.48362350463867
chrX	112879616	112881664	-48.28398895263672
chrX	112881664	112883712	-34.85124969482422
chrX	112908288	112910336	-51.04060745239258
chrX	112910336	112912384	-58.3515510559082
chrX	112936960	112939008	-27.0452880859375
chrX	112939008	112941056	-30.15535545349121
chrX	112951296	112953344	-34.37855911254883
chrX	112959488	112961536	-61.13850021362305
chrX	113000448	113002496	-91.22772979736328
chrX	113006592	113008640	-42.06719970703125
chrX	113049600	113051648	-57.86335372924805
chrX	113111040	113113088	-81.32291412353516
chrX	113115136	113117184	-74.442626953125
chrX	56281088	56283136	-39.650970458984375
chrX	56360960	56363008	-27.206287384033203
chrX	56363008	56365056	-27.77341651916504
chrX	56381440	56383488	-36.720359802246094
chrX	56383488	56385536	-55.566368103027344
chrX	56428544	56430592	-34.212772369384766
chrX	56451072	56453120	-33.29827117919922
chrX	56496128	56498176	-45.23847961425781
chrX	56514560	56516608	-31.391063690185547
chrX	56530944	56532992	-34.606834411621094
chrX	56557568	56559616	-28.512073516845703
chr7	117035008	117037056	-28.032451629638672
chr6	720896	722944	-26.08577537536621
chr11	115552256	115554304	-31.014577865600586
chr11	115853312	115855360	-31.5588436126709
chr11	115855360	115857408	-34.90364074707031
chr1	172744704	172746752	-25.824932098388672
chr1	173043712	173045760	-31.498310089111328
chr1	173049856	173051904	-27.130075454711914
chr20	11581440	11583488	-34.54054260253906
chr20	11589632	11591680	-32.89257049560547
chr20	11591680	11593728	-27.795242309570312
chr20	11628544	11630592	-33.51703643798828
chr20	11808768	11810816	-34.175323486328125
chr3	176429056	176431104	-37.88640594482422
chr10	122701824	122703872	-35.52747344970703
chr10	122980352	122982400	-42.33960723876953
chr10	122982400	122984448	-41.19266891479492
chr10	123006976	123009024	-40.078765869140625
chr10	123009024	123011072	-32.401607513427734
chr13	20944896	20946944	-29.5041561126709
chr8	27310080	27312128	-34.22858810424805
chr6	91580416	91582464	-31.487930297851562
chr6	91742208	91744256	-27.923931121826172
chr6	91772928	91774976	-33.02880096435547
chr6	91781120	91783168	-28.60451889038086
chr6	91787264	91789312	-28.793018341064453
chr6	91822080	91824128	-33.591217041015625
chr6	91854848	91856896	-27.76491928100586
chr6	91869184	91871232	-34.27085494995117
chr6	91969536	91971584	-35.7905387878418
chr6	91975680	91977728	-26.76949119567871
chr3	94234624	94236672	-30.501323699951172
chr3	94656512	94658560	-33.233154296875
chr3	94773248	94775296	-35.34373474121094
chr14	76888064	76890112	-33.492469787597656
chr14	76892160	76894208	-27.496002197265625
chr14	76918784	76920832	-32.818397521972656
chr14	76920832	76922880	-29.562137603759766
chr7	117225472	117227520	-26.111623764038086
chr7	117250048	117252096	-35.334877014160156
chr7	117262336	117264384	-30.128795623779297
chr7	117270528	117272576	-28.66815185546875
chr7	117272576	117274624	-38.33574295043945
chr7	117282816	117284864	-49.23366165161133
chr7	117297152	117299200	-25.877853393554688
chr7	117315584	117317632	-54.20245361328125
chr7	117319680	117321728	-47.03900909423828
chr7	117338112	117340160	-30.978174209594727
chr7	117577728	117579776	-26.506423950195312
chr7	117749760	117751808	-45.43059539794922
chr9	11128832	11130880	-28.00092124938965
chr9	11223040	11225088	-26.135427474975586
chr9	11264000	11266048	-39.90398406982422
chr9	11288576	11290624	-29.977956771850586
chr9	11352064	11354112	-34.00262451171875
chr9	11456512	11458560	-38.5213508605957
chr18	66516992	66519040	-29.164165496826172
chr18	66697216	66699264	-27.682880401611328
chr18	66713600	66715648	-26.2794189453125
chr18	66719744	66721792	-33.12664031982422
chr18	66758656	66760704	-32.428565979003906
chr18	66801664	66803712	-28.722118377685547
chrX	67819520	67821568	-27.373645782470703
chrX	67825664	67827712	-54.4394645690918
chrX	67835904	67837952	-40.564308166503906
chrX	67844096	67846144	-27.924606323242188
chrX	67893248	67895296	-38.46923065185547
chrX	67983360	67985408	-34.51216506958008
chrX	68014080	68016128	-32.47858428955078
chrX	68018176	68020224	-42.09944152832031
chrX	68040704	68042752	-36.65814971923828
chrX	68196352	68198400	-33.46088409423828
