chrom	start	end	protein_coding_Shap
chrX	50518016	50520064	-166.71226501464844
chrX	50520064	50522112	-130.89486694335938
chrX	50524160	50526208	-142.92642211914062
chrX	50526208	50528256	-139.05453491210938
chrX	50542592	50544640	-130.974853515625
chrX	50544640	50546688	-154.5984649658203
chrX	50546688	50548736	-269.1412048339844
chrX	50548736	50550784	-194.9947967529297
chrX	50575360	50577408	-144.85232543945312
chrX	50577408	50579456	-160.7848663330078
chrX	50579456	50581504	-133.59866333007812
chrX	50587648	50589696	-157.67648315429688
chrX	50589696	50591744	-137.4718017578125
chrX	50591744	50593792	-127.4039535522461
chrX	50599936	50601984	-191.2375946044922
chrX	50614272	50616320	-144.29513549804688
chrX	50616320	50618368	-145.52764892578125
chrX	50618368	50620416	-124.93827056884766
chrX	50620416	50622464	-161.16622924804688
chrX	50622464	50624512	-150.72801208496094
chrX	50649088	50651136	-186.33827209472656
chrX	50651136	50653184	-140.576904296875
chrX	50655232	50657280	-141.70382690429688
chrX	50657280	50659328	-192.84384155273438
chrX	50659328	50661376	-137.74069213867188
chrX	50663424	50665472	-157.0331573486328
chrX	50667520	50669568	-183.95016479492188
chrX	50673664	50675712	-152.66094970703125
chrX	50683904	50685952	-172.10284423828125
chrX	50688000	50690048	-273.9241943359375
chrX	50692096	50694144	-409.1517333984375
chrX	50702336	50704384	-199.16024780273438
chrX	50706432	50708480	-185.55792236328125
chrX	50714624	50716672	-188.84939575195312
chrX	50741248	50743296	-134.71109008789062
chrX	50755584	50757632	-188.2408905029297
chrX	50757632	50759680	-158.98727416992188
chrX	50790400	50792448	-165.4849853515625
chrX	50796544	50798592	-153.06752014160156
chrX	50798592	50800640	-132.55117797851562
chrX	50808832	50810880	-142.733154296875
chrX	50812928	50814976	-220.26510620117188
chrX	50814976	50817024	-165.1531219482422
chrX	50823168	50825216	-173.8200225830078
chrX	50827264	50829312	-150.408447265625
chrX	50831360	50833408	-208.16085815429688
chrX	50845696	50847744	-151.28390502929688
chrX	50862080	50864128	-142.46981811523438
chrX	50864128	50866176	-175.77003479003906
chrX	50894848	50896896	-176.99270629882812
chrX	50900992	50903040	-143.93203735351562
chrX	50933760	50935808	-171.3538818359375
chrX	50937856	50939904	-134.3308868408203
chrX	50944000	50946048	-226.9517364501953
chrX	50956288	50958336	-154.8098602294922
chrX	50958336	50960384	-138.40682983398438
chrX	50995200	50997248	-134.9898681640625
chrX	50997248	50999296	-132.94166564941406
chrX	51007488	51009536	-161.6064910888672
chrX	51044352	51046400	-188.82022094726562
chrX	51048448	51050496	-174.90211486816406
chrX	51054592	51056640	-205.75320434570312
chrX	51068928	51070976	-185.31187438964844
chrX	51073024	51075072	-262.1728210449219
chrX	51091456	51093504	-169.53567504882812
chrX	51093504	51095552	-187.19830322265625
chrX	51101696	51103744	-247.59024047851562
chrX	51103744	51105792	-221.18862915039062
chrX	51136512	51138560	-199.3214874267578
chrX	51142656	51144704	-192.0867462158203
chrX	51144704	51146752	-213.58914184570312
chrX	51146752	51148800	-192.89285278320312
chrX	51148800	51150848	-204.8900146484375
chrX	51161088	51163136	-172.33004760742188
chrX	51173376	51175424	-226.26608276367188
chrX	51181568	51183616	-145.9556121826172
chrX	51189760	51191808	-153.37351989746094
chrX	51193856	51195904	-202.06521606445312
chrX	51195904	51197952	-185.39944458007812
chrX	51202048	51204096	-188.28456115722656
chrX	51206144	51208192	-233.85360717773438
chrX	51212288	51214336	-224.9623260498047
chrX	51230720	51232768	-174.76039123535156
chr16	26066944	26068992	-124.6580810546875
chr20	15028224	15030272	-164.5904083251953
chr20	15075328	15077376	-126.18101501464844
chr20	15089664	15091712	-130.62158203125
chr3	38479872	38481920	-130.3177490234375
chr6	80455680	80457728	-131.25563049316406
chr3	97257472	97259520	-127.9507827758789
chr3	97304576	97306624	-133.34744262695312
chr3	97312768	97314816	-127.2734146118164
chr3	97341440	97343488	-144.72482299804688
chr3	97343488	97345536	-138.0517578125
chr3	97468416	97470464	-159.95912170410156
chr3	97839104	97841152	-131.18797302246094
chr12	109899776	109901824	-187.36257934570312
chr12	109996032	109998080	-137.41668701171875
chr12	109998080	110000128	-325.49932861328125
chrX	94341120	94343168	-170.58724975585938
chrX	94345216	94347264	-129.80636596679688
chrX	94369792	94371840	-126.05607604980469
chrX	94412800	94414848	-125.14164733886719
chrX	94476288	94478336	-217.1188201904297
chrX	94478336	94480384	-164.3812713623047
chrX	94480384	94482432	-138.08132934570312
chrX	94482432	94484480	-144.93515014648438
chrX	94507008	94509056	-198.47476196289062
chrX	94519296	94521344	-204.22061157226562
chrX	94537728	94539776	-165.4449920654297
chrX	94543872	94545920	-166.7814483642578
chrX	94547968	94550016	-131.99557495117188
chrX	94552064	94554112	-127.58943939208984
chrX	94576640	94578688	-138.1667938232422
chrX	94633984	94636032	-146.08375549316406
chrX	94638080	94640128	-130.82664489746094
chrX	94644224	94646272	-137.4080047607422
chrX	94668800	94670848	-144.452392578125
chrX	94679040	94681088	-141.57723999023438
chrX	94685184	94687232	-150.83656311035156
chrX	94691328	94693376	-150.06756591796875
chrX	94697472	94699520	-129.65927124023438
chrX	94703616	94705664	-164.50845336914062
chrX	94720000	94722048	-164.8784942626953
chrX	94732288	94734336	-197.0143280029297
chrX	94763008	94765056	-233.9224395751953
chrX	94781440	94783488	-192.0550079345703
chrX	94793728	94795776	-204.4983367919922
chrX	94799872	94801920	-158.4450225830078
chrX	94803968	94806016	-156.85568237304688
chrX	94824448	94826496	-150.86642456054688
chrX	94836736	94838784	-193.2267608642578
chrX	94846976	94849024	-232.63912963867188
chrX	94851072	94853120	-208.10311889648438
chrX	94853120	94855168	-152.914306640625
chrX	94857216	94859264	-207.0906219482422
chrX	94867456	94869504	-237.775634765625
chrX	94871552	94873600	-178.64569091796875
chrX	94879744	94881792	-135.2637481689453
chrX	94883840	94885888	-209.6410675048828
chrX	94889984	94892032	-203.61453247070312
chrX	94892032	94894080	-254.6253204345703
chrX	94900224	94902272	-133.0914764404297
chrX	94902272	94904320	-179.6489715576172
chrX	94904320	94906368	-128.11358642578125
chrX	94906368	94908416	-132.0048370361328
chrX	94910464	94912512	-189.02735900878906
chrX	94916608	94918656	-195.15113830566406
chrX	94918656	94920704	-157.88522338867188
chrX	94920704	94922752	-193.99813842773438
chrX	94932992	94935040	-141.4698028564453
chrX	94957568	94959616	-250.5896453857422
chrX	94959616	94961664	-296.86151123046875
chr6	15620096	15622144	-354.8108215332031
chr6	162459648	162461696	-181.09487915039062
chr14	77617152	77619200	-161.57171630859375
chr14	77758464	77760512	-276.22113037109375
chr14	77760512	77762560	-334.13018798828125
chrX	64022528	64024576	-159.0787353515625
chrX	64081920	64083968	-130.5983428955078
chrX	64090112	64092160	-222.78463745117188
chrX	64102400	64104448	-207.712158203125
chrX	64120832	64122880	-161.30360412597656
chrX	64122880	64124928	-164.06808471679688
chrX	64124928	64126976	-133.81808471679688
chrX	64129024	64131072	-152.83078002929688
chrX	64143360	64145408	-192.9840850830078
chrX	64165888	64167936	-130.93698120117188
chrX	64264192	64266240	-162.05313110351562
chrX	64288768	64290816	-220.5311279296875
chrX	64290816	64292864	-204.7469940185547
chrX	64292864	64294912	-189.64559936523438
chrX	64294912	64296960	-256.5274963378906
chrX	64309248	64311296	-257.2469787597656
chrX	64317440	64319488	-189.71670532226562
chrX	64321536	64323584	-189.56507873535156
chrX	64323584	64325632	-157.4049835205078
chrX	64329728	64331776	-138.26992797851562
chrX	64342016	64344064	-189.28866577148438
chrX	64348160	64350208	-142.63722229003906
chrX	64350208	64352256	-171.0509490966797
chrX	64352256	64354304	-164.09341430664062
chrX	64354304	64356352	-139.3807830810547
chrX	64356352	64358400	-134.0965118408203
chrX	64358400	64360448	-133.90586853027344
chrX	64366592	64368640	-249.8267364501953
chrX	64368640	64370688	-198.8685302734375
chrX	64372736	64374784	-193.33599853515625
chrX	64387072	64389120	-223.32064819335938
chrX	64389120	64391168	-161.72850036621094
chrX	64395264	64397312	-258.11297607421875
chrX	64397312	64399360	-183.26611328125
chrX	64399360	64401408	-146.28244018554688
chrX	64401408	64403456	-182.04049682617188
chrX	64403456	64405504	-220.6123504638672
chrX	64405504	64407552	-311.8146057128906
chrX	64409600	64411648	-163.32595825195312
chrX	64417792	64419840	-159.52926635742188
chrX	64423936	64425984	-211.92373657226562
chrX	64430080	64432128	-196.544921875
chrX	64432128	64434176	-145.11109924316406
chrX	64436224	64438272	-125.94432067871094
chrX	64438272	64440320	-232.5019989013672
chrX	64450560	64452608	-151.70150756835938
chrX	64454656	64456704	-140.40257263183594
chrX	64456704	64458752	-138.50692749023438
chrX	64468992	64471040	-174.237060546875
chrX	64473088	64475136	-170.81700134277344
chrX	64477184	64479232	-138.5532684326172
chrX	64485376	64487424	-200.94491577148438
chrX	64487424	64489472	-139.0666961669922
chrX	64491520	64493568	-149.80868530273438
chrX	64493568	64495616	-219.80239868164062
chrX	64495616	64497664	-144.6831512451172
chrX	64501760	64503808	-188.05552673339844
chrX	64505856	64507904	-202.367431640625
chrX	64507904	64509952	-207.1854248046875
chrX	64509952	64512000	-202.66812133789062
chrX	64512000	64514048	-166.97097778320312
chrX	64514048	64516096	-173.63058471679688
chrX	64518144	64520192	-213.67666625976562
chrX	64522240	64524288	-320.19171142578125
chrX	64536576	64538624	-141.2284698486328
chrX	64538624	64540672	-184.15414428710938
chrX	64542720	64544768	-175.26870727539062
chrX	64544768	64546816	-127.71244049072266
chrX	64550912	64552960	-128.97683715820312
chrX	64552960	64555008	-162.78614807128906
chrX	64557056	64559104	-203.0296173095703
chrX	64563200	64565248	-285.67108154296875
chrX	64565248	64567296	-218.76657104492188
chrX	64573440	64575488	-156.1033172607422
chrX	64577536	64579584	-234.33932495117188
chrX	64581632	64583680	-201.3989715576172
chrX	64585728	64587776	-370.5551452636719
chrX	64589824	64591872	-240.3815155029297
chrX	64591872	64593920	-228.2003173828125
chrX	64595968	64598016	-245.0978240966797
chrX	64608256	64610304	-179.6106719970703
chrX	64618496	64620544	-187.89305114746094
chrX	64626688	64628736	-220.29861450195312
chrX	64630784	64632832	-164.6507568359375
chrX	64636928	64638976	-248.9597625732422
chrX	64638976	64641024	-281.3055725097656
chrX	64641024	64643072	-169.87271118164062
chrX	64659456	64661504	-235.08407592773438
chrX	64661504	64663552	-176.37522888183594
chrX	64665600	64667648	-221.034423828125
chrX	64667648	64669696	-187.41285705566406
chrX	64679936	64681984	-204.0139923095703
chrX	64681984	64684032	-209.94351196289062
chrX	64710656	64712704	-301.4566650390625
chr8	16762880	16764928	-283.08331298828125
chr4	138893312	138895360	-135.51364135742188
chr4	139030528	139032576	-153.21481323242188
chr4	139079680	139081728	-223.25466918945312
chr4	139085824	139087872	-159.46656799316406
chr4	139223040	139225088	-126.19328308105469
chr4	139300864	139302912	-134.19515991210938
chr4	139329536	139331584	-129.42333984375
chr16	50233344	50235392	-128.4261016845703
chr16	50239488	50241536	-125.10750579833984
chr10	131567616	131569664	-155.22482299804688
chr10	131944448	131946496	-142.64385986328125
chr10	131946496	131948544	-200.11410522460938
chr10	131948544	131950592	-168.47708129882812
chr20	7200768	7202816	-144.51437377929688
chr7	104208384	104210432	-134.7261505126953
chr12	120117248	120119296	-125.66780853271484
chr12	87621632	87623680	-135.05838012695312
chr12	87867392	87869440	-125.57611083984375
chr12	87875584	87877632	-181.0669403076172
chr12	87891968	87894016	-130.43170166015625
chr12	87900160	87902208	-153.84742736816406
chr12	87912448	87914496	-149.7425079345703
chr12	87918592	87920640	-158.28500366210938
chr12	88053760	88055808	-134.12245178222656
chr12	88141824	88143872	-158.30584716796875
chr12	88305664	88307712	-134.68112182617188
chr12	88365056	88367104	-146.9813232421875
chr1	60645376	60647424	-133.54969787597656
chr1	60665856	60667904	-144.7268829345703
chr12	110936064	110938112	-146.6636505126953
chr12	111368192	111370240	-176.45968627929688
chr12	111450112	111452160	-156.63552856445312
chr12	111525888	111527936	-172.13967895507812
chr12	111527936	111529984	-165.29385375976562
chr12	111593472	111595520	-128.35726928710938
chr12	111595520	111597568	-141.66561889648438
chr18	35971072	35973120	-143.60040283203125
chr18	36128768	36130816	-130.1134490966797
chr21	22867968	22870016	-137.43997192382812
chr3	112560128	112562176	-247.1101837158203
chr3	112578560	112580608	-140.6603240966797
chr3	112580608	112582656	-184.16159057617188
chr13	21977088	21979136	-145.07054138183594
chr5	31531008	31533056	-216.7229461669922
chr12	82171904	82173952	-140.8800048828125
chr2	152172544	152174592	-142.49221801757812
chr2	152174592	152176640	-307.6358337402344
chr2	152176640	152178688	-191.97817993164062
chrX	26931200	26933248	-167.18104553222656
chrX	26951680	26953728	-156.18392944335938
chrX	26959872	26961920	-157.5176239013672
chrX	26986496	26988544	-156.22361755371094
chrX	26988544	26990592	-125.26309967041016
chrX	27039744	27041792	-145.463623046875
chrX	27082752	27084800	-139.14056396484375
chrX	27086848	27088896	-145.78941345214844
chrX	27121664	27123712	-155.29281616210938
chrX	27219968	27222016	-171.68948364257812
chrX	27258880	27260928	-140.12278747558594
chrX	27265024	27267072	-166.74098205566406
chrX	27291648	27293696	-148.7399444580078
chrX	27297792	27299840	-162.55421447753906
chrX	27303936	27305984	-192.57554626464844
chrX	27308032	27310080	-127.8818130493164
chrX	27310080	27312128	-127.4714584350586
chrX	27322368	27324416	-136.60195922851562
chrX	27324416	27326464	-155.82183837890625
chrX	27326464	27328512	-148.3074493408203
chrX	27369472	27371520	-185.3336181640625
chrX	27371520	27373568	-142.94020080566406
chrX	27418624	27420672	-130.16810607910156
chrX	27422720	27424768	-152.56130981445312
chrX	27424768	27426816	-156.36312866210938
chrX	27426816	27428864	-157.2761993408203
chrX	27432960	27435008	-233.44931030273438
chrX	27437056	27439104	-136.8568878173828
chrX	27441152	27443200	-185.7781982421875
chrX	27447296	27449344	-161.42703247070312
chrX	27451392	27453440	-205.1319122314453
chrX	27453440	27455488	-136.11575317382812
chrX	27457536	27459584	-194.1536102294922
chrX	27465728	27467776	-189.5553741455078
chrX	27467776	27469824	-147.01222229003906
chrX	27469824	27471872	-187.01809692382812
chrX	27473920	27475968	-174.0748291015625
chrX	27475968	27478016	-222.73117065429688
chrX	27484160	27486208	-300.0082092285156
chrX	27486208	27488256	-205.74429321289062
chrX	27488256	27490304	-152.89236450195312
chrX	27492352	27494400	-142.2493133544922
chrX	27494400	27496448	-243.29476928710938
chrX	27498496	27500544	-198.40805053710938
chrX	27502592	27504640	-203.75677490234375
chrX	27504640	27506688	-209.63656616210938
chrX	27506688	27508736	-207.6988983154297
chrX	27512832	27514880	-259.5044860839844
chrX	27516928	27518976	-220.77572631835938
chrX	27521024	27523072	-186.31117248535156
chrX	27523072	27525120	-140.84646606445312
chrX	27531264	27533312	-165.98324584960938
chrX	27535360	27537408	-257.26605224609375
chrX	27537408	27539456	-151.73876953125
chrX	27539456	27541504	-233.6959686279297
chrX	27545600	27547648	-295.88446044921875
chrX	27551744	27553792	-203.54727172851562
chrX	27557888	27559936	-159.8285675048828
chrX	27580416	27582464	-135.81369018554688
chrX	27584512	27586560	-167.7076416015625
chrX	27586560	27588608	-191.1725311279297
chrX	27592704	27594752	-140.5491485595703
chrX	27596800	27598848	-140.32183837890625
chrX	27598848	27600896	-167.72506713867188
chrX	27607040	27609088	-172.8933563232422
chrX	27615232	27617280	-128.16653442382812
chrX	27619328	27621376	-209.15994262695312
chrX	27621376	27623424	-180.44802856445312
chrX	27637760	27639808	-156.08901977539062
chrX	27684864	27686912	-190.1153106689453
chrX	27695104	27697152	-230.1916046142578
chrX	5791744	5793792	-129.3485107421875
chrX	5806080	5808128	-163.92161560058594
chrX	5832704	5834752	-143.47503662109375
chrX	5857280	5859328	-165.0121612548828
chrX	5881856	5883904	-129.55369567871094
