chrom	start	end	other_smallRNA_Shap
chr19	5195776	5197824	-9.85217571258545
chr19	5216256	5218304	-8.83039665222168
chr19	5218304	5220352	-9.59868335723877
chr13	45287424	45289472	-10.128159523010254
chr13	45328384	45330432	-10.665409088134766
chr5	59035648	59037696	-9.219127655029297
chr5	59095040	59097088	-12.665761947631836
chr5	59119616	59121664	-9.040430068969727
chr15	38060032	38062080	-8.753589630126953
chr15	38113280	38115328	-9.647382736206055
chr15	38121472	38123520	-16.476585388183594
chr15	38127616	38129664	-10.698171615600586
chr15	38133760	38135808	-9.997774124145508
chr15	38174720	38176768	-8.984366416931152
chr15	38195200	38197248	-11.027742385864258
chr15	38205440	38207488	-11.923726081848145
chr15	38211584	38213632	-9.164480209350586
chr15	38215680	38217728	-13.042043685913086
chr15	38217728	38219776	-9.125289916992188
chr15	38260736	38262784	-10.681661605834961
chr15	38262784	38264832	-15.578802108764648
chr15	38275072	38277120	-12.478915214538574
chr15	38277120	38279168	-10.105416297912598
chr15	38279168	38281216	-11.09936809539795
chr15	38285312	38287360	-9.81103229522705
chr15	38295552	38297600	-13.314390182495117
chr15	38303744	38305792	-9.010366439819336
chr15	38318080	38320128	-17.13873863220215
chr15	38328320	38330368	-10.388505935668945
chr15	38332416	38334464	-8.794427871704102
chr15	38338560	38340608	-9.80534553527832
chr2	46714880	46716928	-9.517751693725586
chr2	46751744	46753792	-12.609350204467773
chr2	46790656	46792704	-10.044947624206543
chr2	46794752	46796800	-9.692883491516113
chr2	46798848	46800896	-13.423454284667969
chr2	47212544	47214592	-9.311907768249512
chr2	47282176	47284224	-10.71434211730957
chrX	68820992	68823040	-11.205824851989746
chr13	73947136	73949184	-10.027929306030273
chr13	73951232	73953280	-11.160844802856445
chr13	73984000	73986048	-11.031091690063477
chr13	73998336	74000384	-9.208223342895508
chr13	74004480	74006528	-9.228826522827148
chr4	160829440	160831488	-9.41698932647705
chr11	34914304	34916352	-9.53410816192627
chr11	35033088	35035136	-9.896997451782227
chr11	35049472	35051520	-13.102378845214844
chr11	35117056	35119104	-10.57451343536377
chr11	35149824	35151872	-14.888113021850586
chr11	35166208	35168256	-11.975707054138184
chr11	35170304	35172352	-10.570809364318848
chr11	35172352	35174400	-11.428105354309082
chr11	35176448	35178496	-9.86565113067627
chr11	35244032	35246080	-8.742948532104492
chr11	35274752	35276800	-11.835040092468262
chr11	35295232	35297280	-9.80494499206543
chr11	35317760	35319808	-9.24063777923584
chr11	35319808	35321856	-10.735841751098633
chr11	35344384	35346432	-14.710665702819824
chr11	35348480	35350528	-12.765268325805664
chr11	35358720	35360768	-8.968733787536621
chr2	188809216	188811264	-8.886619567871094
chr2	188844032	188846080	-11.077792167663574
chr2	189083648	189085696	-9.900105476379395
chr2	189143040	189145088	-9.04527473449707
chr2	189147136	189149184	-15.504068374633789
chr2	189151232	189153280	-9.319596290588379
chr2	189186048	189188096	-9.518514633178711
chr2	189190144	189192192	-12.243721961975098
chr2	189198336	189200384	-11.46159553527832
chr2	189218816	189220864	-10.860502243041992
chr2	189347840	189349888	-11.379313468933105
chr4	107337728	107339776	-9.903355598449707
chr4	53942272	53944320	-12.455479621887207
chr4	53999616	54001664	-9.880901336669922
chr4	54009856	54011904	-9.612205505371094
chr4	54147072	54149120	-9.344430923461914
chr4	15562752	15564800	-10.274314880371094
chr4	15577088	15579136	-10.32866096496582
chr4	15609856	15611904	-9.800545692443848
chr4	15691776	15693824	-12.034417152404785
chr6	85381120	85383168	-8.839054107666016
chr6	85409792	85411840	-10.810369491577148
chr6	85454848	85456896	-14.46815299987793
chr6	85465088	85467136	-10.484440803527832
chr6	85540864	85542912	-17.519367218017578
chr6	85592064	85594112	-12.306306838989258
chr6	85673984	85676032	-8.79511547088623
chr6	85680128	85682176	-12.877691268920898
chr6	56418304	56420352	-22.826961517333984
chr6	56670208	56672256	-13.673649787902832
chr6	56731648	56733696	-12.431866645812988
chr6	56745984	56748032	-10.751996994018555
chr6	56754176	56756224	-13.915173530578613
chr6	56766464	56768512	-10.330449104309082
chr6	56788992	56791040	-11.1593599319458
chr6	56797184	56799232	-10.384886741638184
chr6	56805376	56807424	-17.126726150512695
chr6	56819712	56821760	-14.535383224487305
chr6	56846336	56848384	-12.472315788269043
chr6	56924160	56926208	-11.068140029907227
chr11	6410240	6412288	-11.441906929016113
chr11	6449152	6451200	-11.281874656677246
chr11	6451200	6453248	-14.476224899291992
chr11	6453248	6455296	-11.494166374206543
chr11	6461440	6463488	-9.98024845123291
chr11	6473728	6475776	-12.068764686584473
chr11	6486016	6488064	-8.852540969848633
chr11	6490112	6492160	-10.00025749206543
chr11	6496256	6498304	-16.46162223815918
chr11	6504448	6506496	-11.916388511657715
chr11	6506496	6508544	-13.404504776000977
chr11	6508544	6510592	-13.030519485473633
chr11	6516736	6518784	-9.100927352905273
chr11	6518784	6520832	-11.077113151550293
chr11	6524928	6526976	-16.74679946899414
chr11	6529024	6531072	-12.158941268920898
chr11	6531072	6533120	-15.15155029296875
chr11	6533120	6535168	-12.40436840057373
chr11	6539264	6541312	-11.942018508911133
chr11	6541312	6543360	-14.301887512207031
chr11	6559744	6561792	-14.448573112487793
chr11	6563840	6565888	-14.474542617797852
chr11	6584320	6586368	-10.29902458190918
chr15	52582400	52584448	-11.99504280090332
chr15	52615168	52617216	-10.31981372833252
chr15	52635648	52637696	-11.481494903564453
chr15	52660224	52662272	-11.771383285522461
chr15	52662272	52664320	-10.310665130615234
chrX	103729152	103731200	-9.109216690063477
chr15	101146624	101148672	-10.097773551940918
chr15	101150720	101152768	-10.445466041564941
chr15	101203968	101206016	-10.049161911010742
chr15	39907328	39909376	-11.046785354614258
chr15	39909376	39911424	-10.480463981628418
chr15	40574976	40577024	-8.864346504211426
chr15	40589312	40591360	-10.389642715454102
chr1	97447936	97449984	-8.844260215759277
chr1	97449984	97452032	-9.874948501586914
chr1	97454080	97456128	-9.511826515197754
chr1	97462272	97464320	-8.82196044921875
chr6	129503232	129505280	-10.237946510314941
chr6	129677312	129679360	-8.865986824035645
chr6	129685504	129687552	-11.092948913574219
chr6	129691648	129693696	-9.253876686096191
chr6	129718272	129720320	-11.17782974243164
chr4	98260992	98263040	-11.611970901489258
chr4	98572288	98574336	-11.95002269744873
chr4	98580480	98582528	-8.787456512451172
chr4	98639872	98641920	-8.75419807434082
chr4	98670592	98672640	-10.304339408874512
chr4	98686976	98689024	-11.150219917297363
chr11	46450688	46452736	-9.685490608215332
chr11	46678016	46680064	-9.082239151000977
chr5	27275264	27277312	-11.350630760192871
chr5	27279360	27281408	-12.178518295288086
chr5	27283456	27285504	-14.492886543273926
chr5	27287552	27289600	-19.027950286865234
chr12	24856576	24858624	-9.51401138305664
chr12	24887296	24889344	-9.445085525512695
chr12	24913920	24915968	-13.395411491394043
chr12	24920064	24922112	-9.729193687438965
chr12	24934400	24936448	-10.540216445922852
chr11	132007936	132009984	-14.728154182434082
chr6	40851456	40853504	-9.054384231567383
chr6	40921088	40923136	-10.568560600280762
chr6	40939520	40941568	-11.308650970458984
chr6	40955904	40957952	-9.86754035949707
chr1	91594752	91596800	-9.841896057128906
chr1	91707392	91709440	-14.016697883605957
chr17	57899008	57901056	-11.175262451171875
chr17	57901056	57903104	-9.06031322479248
chr17	57958400	57960448	-9.42848014831543
chr17	58001408	58003456	-9.725709915161133
chr17	58005504	58007552	-10.804317474365234
chr5	80572416	80574464	-9.806631088256836
chr10	2918400	2920448	-17.08644676208496
chr10	2996224	2998272	-12.273940086364746
chr10	3000320	3002368	-11.012530326843262
chr10	3010560	3012608	-9.46793270111084
chr10	3090432	3092480	-13.07213306427002
chr2	167096320	167098368	-9.303625106811523
chr2	168013824	168015872	-10.4356107711792
chr14	80431104	80433152	-11.141310691833496
chr14	80515072	80517120	-11.605531692504883
chr14	80541696	80543744	-13.125465393066406
chr14	80549888	80551936	-12.95707893371582
chr14	80558080	80560128	-10.125663757324219
chr14	80566272	80568320	-9.532944679260254
chr14	80607232	80609280	-11.230319023132324
chr14	80627712	80629760	-9.07314682006836
chr8	18935808	18937856	-13.663253784179688
chr8	18960384	18962432	-9.75380802154541
chr8	18964480	18966528	-9.334444999694824
chr8	18987008	18989056	-9.30419635772705
chr8	18993152	18995200	-10.668044090270996
chr8	18995200	18997248	-10.394994735717773
chr8	19021824	19023872	-11.471970558166504
chr8	19027968	19030016	-14.449424743652344
chr8	19052544	19054592	-11.081440925598145
chr8	19058688	19060736	-8.833999633789062
chr6	56145920	56147968	-8.946451187133789
chr15	89819136	89821184	-8.839856147766113
chr15	89825280	89827328	-9.543813705444336
chr15	89892864	89894912	-15.990490913391113
chr15	89954304	89956352	-10.805747985839844
chr15	90089472	90091520	-17.767131805419922
chr15	90421248	90423296	-24.365062713623047
chr15	90423296	90425344	-16.027402877807617
chr11	82726912	82728960	-12.818906784057617
chr11	82808832	82810880	-10.13733959197998
chr11	83091456	83093504	-11.92191219329834
chr11	83111936	83113984	-8.911781311035156
chr11	83181568	83183616	-14.345254898071289
chr2	25942016	25944064	-12.160013198852539
chr2	26013696	26015744	-14.153779983520508
chr2	26019840	26021888	-20.278926849365234
chr2	26038272	26040320	-9.941865921020508
chr2	26054656	26056704	-11.221702575683594
chr6	42102784	42104832	-10.099345207214355
chr11	31449088	31451136	-9.13235855102539
chr11	31551488	31553536	-10.066445350646973
chr11	31596544	31598592	-10.910653114318848
chr11	31627264	31629312	-10.183853149414062
chr2	84969472	84971520	-18.994373321533203
chr2	85065728	85067776	-9.59428596496582
chr2	85176320	85178368	-9.117864608764648
chr2	85211136	85213184	-9.796552658081055
chr2	85229568	85231616	-8.756000518798828
chr2	85471232	85473280	-12.835009574890137
chr8	10164224	10166272	-10.386547088623047
chr8	10784768	10786816	-10.454317092895508
chr2	43329536	43331584	-10.086737632751465
chr2	43350016	43352064	-12.912694931030273
chr2	43360256	43362304	-10.963785171508789
chr2	43595776	43597824	-21.47286605834961
chr8	20293632	20295680	-10.870845794677734
chr8	20299776	20301824	-10.356233596801758
chr8	20301824	20303872	-11.122092247009277
chr2	56842240	56844288	-10.261701583862305
chr14	71407616	71409664	-11.88122272491455
chr14	71454720	71456768	-11.092752456665039
chr14	71467008	71469056	-9.319597244262695
chr14	71487488	71489536	-9.500837326049805
chr14	71510016	71512064	-11.651704788208008
chr14	71512064	71514112	-10.382231712341309
chr14	71530496	71532544	-13.760656356811523
chr14	71538688	71540736	-10.932926177978516
chr14	71557120	71559168	-12.3402681350708
chr14	71563264	71565312	-9.897221565246582
chr14	71581696	71583744	-14.453509330749512
chr14	71587840	71589888	-10.33771800994873
chr14	71589888	71591936	-13.567848205566406
chr14	71606272	71608320	-10.529773712158203
chr14	71643136	71645184	-9.814809799194336
chr14	71677952	71680000	-11.255475997924805
chr14	71680000	71682048	-8.915056228637695
chr6	111892480	111894528	-11.138657569885254
chr6	111996928	111998976	-9.418164253234863
chr12	56135680	56137728	-10.522501945495605
chr12	56137728	56139776	-14.166691780090332
chr12	56143872	56145920	-24.127111434936523
chr12	56221696	56223744	-8.953180313110352
chr12	56330240	56332288	-10.508848190307617
chr12	56332288	56334336	-9.029573440551758
chr12	56356864	56358912	-9.234289169311523
chr12	56360960	56363008	-11.810909271240234
chr12	56385536	56387584	-9.141508102416992
chr12	56387584	56389632	-9.602148056030273
chr12	56408064	56410112	-16.921932220458984
chr12	56410112	56412160	-13.440557479858398
chr12	56686592	56688640	-9.224152565002441
chr12	56719360	56721408	-11.130659103393555
chr12	56725504	56727552	-10.698134422302246
chr16	48226304	48228352	-11.358295440673828
chr16	48228352	48230400	-11.317144393920898
chr16	48236544	48238592	-14.29114055633545
chr16	48302080	48304128	-11.553415298461914
chr16	48306176	48308224	-9.098602294921875
chr16	48322560	48324608	-11.259027481079102
chr16	48340992	48343040	-13.324931144714355
chr16	48361472	48363520	-13.044525146484375
chr16	48398336	48400384	-9.606127738952637
chr16	48410624	48412672	-12.664105415344238
chrX	16510976	16513024	-9.943683624267578
chr14	32368640	32370688	-9.427205085754395
chr14	32397312	32399360	-10.812589645385742
chr14	32399360	32401408	-8.738909721374512
chr14	32413696	32415744	-9.917935371398926
chr14	32436224	32438272	-14.397798538208008
chr14	32460800	32462848	-10.879414558410645
chr2	181817344	181819392	-9.542478561401367
chr2	181997568	181999616	-8.928581237792969
chr1	236017664	236019712	-9.636787414550781
chr8	98768896	98770944	-9.607995986938477
chr8	98940928	98942976	-8.910409927368164
chr13	113149952	113152000	-16.048917770385742
chr13	113291264	113293312	-11.097397804260254
chr13	113350656	113352704	-12.357345581054688
chr13	113358848	113360896	-9.160856246948242
chr3	146003968	146006016	-9.4549560546875
chr3	146124800	146126848	-10.016349792480469
chr3	146145280	146147328	-17.665380477905273
chr3	146155520	146157568	-15.26213550567627
chr3	146200576	146202624	-9.486509323120117
chr3	146233344	146235392	-11.838751792907715
chr3	146262016	146264064	-13.013206481933594
chr3	146272256	146274304	-12.617201805114746
chr3	20705280	20707328	-10.063597679138184
chr3	20750336	20752384	-8.97704792022705
chr3	21270528	21272576	-10.773153305053711
chr12	88580096	88582144	-13.295448303222656
chr12	88707072	88709120	-10.587228775024414
chr7	118444032	118446080	-9.657971382141113
chr11	13260800	13262848	-19.540258407592773
chr11	13461504	13463552	-12.499807357788086
chr11	13766656	13768704	-8.892782211303711
chr5	19716096	19718144	-11.09221076965332
chr5	19818496	19820544	-13.243448257446289
chr12	84389888	84391936	-12.155214309692383
chr3	77412352	77414400	-8.866257667541504
chr11	131987456	131989504	-13.596776962280273
chr14	85780480	85782528	-9.132875442504883
chrX	44656640	44658688	-10.438335418701172
chrX	44816384	44818432	-10.885282516479492
chr20	40927232	40929280	-12.829565048217773
chr3	101015552	101017600	-10.607489585876465
chr3	101591040	101593088	-9.528882026672363
chr2	12853248	12855296	-13.492485046386719
chr9	115007488	115009536	-9.253030776977539
chr10	106379264	106381312	-14.818756103515625
chr10	106440704	106442752	-9.247305870056152
chr1	153524224	153526272	-15.70890998840332
chr1	153542656	153544704	-14.79241943359375
chr1	153552896	153554944	-9.687849044799805
chr1	153556992	153559040	-18.9349422454834
chr1	153561088	153563136	-15.057676315307617
chr1	153583616	153585664	-9.434741973876953
chr1	153610240	153612288	-10.61204719543457
chr1	153618432	153620480	-10.630684852600098
chr8	16138240	16140288	-12.40384578704834
chr9	101468160	101470208	-9.262364387512207
chr9	101470208	101472256	-10.062670707702637
chr9	101496832	101498880	-11.453985214233398
chr9	101505024	101507072	-10.126669883728027
chr5	114380800	114382848	-9.569704055786133
chr2	209512448	209514496	-9.117538452148438
chr2	209518592	209520640	-9.493512153625488
chr2	209524736	209526784	-9.988964080810547
chr2	209532928	209534976	-11.252147674560547
chr2	209608704	209610752	-11.975373268127441
chr2	209647616	209649664	-9.249555587768555
chr2	209659904	209661952	-8.749643325805664
chr18	9379840	9381888	-10.95062255859375
chr18	9392128	9394176	-11.606607437133789
chr3	125317120	125319168	-9.608616828918457
chr3	125319168	125321216	-13.300577163696289
chr3	125364224	125366272	-9.216920852661133
chr3	125366272	125368320	-11.214442253112793
chr16	66736128	66738176	-9.411828994750977
chr17	17831936	17833984	-11.652453422546387
chr17	17874944	17876992	-12.010480880737305
chr17	17934336	17936384	-12.355096817016602
chr17	17944576	17946624	-9.272981643676758
chr17	17969152	17971200	-9.692108154296875
chr17	17977344	17979392	-9.447233200073242
chr17	17983488	17985536	-9.241552352905273
chr17	17993728	17995776	-10.104728698730469
chr9	105209856	105211904	-11.91706371307373
chr9	105224192	105226240	-9.245671272277832
chr9	105232384	105234432	-9.15499496459961
chr9	105261056	105263104	-11.161602973937988
chr9	105263104	105265152	-10.028531074523926
